property_id,source_name,region_norm,anomaly_score,is_anomaly,fraud_score,fraud_flags,regional_context,model_version
century21_d49cb8372f83,century21,ariana,0.1127,False,9.5,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_d699f484a5b5,century21,ariana,0.0358,False,32.83,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_d78d79099710,century21,ariana,0.1378,False,5.97,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_d6fe38968a3a,century21,ariana,0.131,False,6.78,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_d9d470de6c57,century21,ariana,0.1457,False,5.14,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_dacec5400299,century21,ariana,0.1429,False,5.43,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_e33875de7021,century21,ariana,0.035,False,33.18,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_eefb363b8221,century21,ariana,0.1016,False,11.58,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_eeb35d57da96,century21,ariana,0.0349,False,33.23,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_f1b93aa37f70,century21,ariana,0.1075,False,10.43,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_f2f9f55ada5f,century21,ariana,0.1131,False,9.43,"[""price_too_high_for_region""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_fa2f398d3d4a,century21,ariana,0.1392,False,5.82,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_ff6dfb5d20ac,century21,ariana,0.1432,False,5.4,[],"{""model_used"": ""ariana""}",isolation_forest_v2
darcom_130681,darcom,ariana,0.0974,False,12.47,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
darcom_76700,darcom,ariana,0.0844,False,15.62,[],"{""model_used"": ""ariana""}",isolation_forest_v2
darcom_47067,darcom,ariana,0.1255,False,7.52,[],"{""model_used"": ""ariana""}",isolation_forest_v2
darcom_130676,darcom,ariana,0.1017,False,11.56,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
darcom_79359,darcom,ariana,0.0726,False,18.96,[],"{""model_used"": ""ariana""}",isolation_forest_v2
mubawab_8169129,mubawab,ariana,0.0738,False,18.59,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""ariana""}",isolation_forest_v2
mubawab_8314868,mubawab,ariana,0.0976,False,12.44,"[""description_too_short""]","{""model_used"": ""ariana""}",isolation_forest_v2
mubawab_8318365,mubawab,ariana,0.0867,False,15.01,"[""description_too_short""]","{""model_used"": ""ariana""}",isolation_forest_v2
mubawab_8320235,mubawab,ariana,0.0006,False,49.72,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""ariana""}",isolation_forest_v2
mubawab_8322156,mubawab,ariana,0.0377,False,32.01,"[""description_too_short""]","{""model_used"": ""ariana""}",isolation_forest_v2
zitouna_immo_6434,zitouna_immo,ariana,0.0743,False,18.45,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
zitouna_immo_5825,zitouna_immo,ariana,-0.0498,True,73.01,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
zitouna_immo_6349,zitouna_immo,ariana,-0.0598,True,76.78,[],"{""model_used"": ""ariana""}",isolation_forest_v2
zitouna_immo_6547,zitouna_immo,ariana,0.0558,False,24.69,[],"{""model_used"": ""ariana""}",isolation_forest_v2
zitouna_immo_6550,zitouna_immo,ariana,-0.0496,True,72.93,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_14bad5d9b3c1,century21,ariana,0.1421,False,5.51,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_1c856cc1789a,century21,ariana,0.1047,False,10.96,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_8f3d937612a6,century21,ariana,0.1014,False,11.64,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_4b4643733019,century21,ariana,0.1281,False,7.16,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_247794,affare,ariana,0.0999,False,11.94,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
affare_253257,affare,ariana,0.0523,False,26.0,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
affare_255746,affare,ariana,0.0059,False,47.05,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_256673,affare,ariana,0.1115,False,9.7,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
affare_256894,affare,ariana,0.0598,False,23.22,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_257898,affare,ariana,0.0822,False,16.2,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_258481,affare,ariana,0.1195,False,8.39,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_258941,affare,ariana,0.1176,False,8.68,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_258435,affare,ariana,-0.013,True,56.45,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
affare_259233,affare,ariana,0.0728,False,18.92,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_259300,affare,ariana,0.0297,False,35.58,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_259414,affare,ariana,0.0925,False,13.58,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
affare_259424,affare,ariana,0.0919,False,13.73,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_3839f8e04965,century21,ariana,0.005,False,47.51,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_3c6dd314328c,century21,ariana,0.1054,False,10.83,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_8aa08f52aae1,century21,ariana,0.1154,False,9.05,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_b1676b1d46e9,century21,ariana,0.1266,False,7.37,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_b9e77cf616bb,century21,ariana,0.124,False,7.72,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_c78c5c8758e5,century21,ariana,0.0591,False,23.48,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_f409707d38d3,century21,ariana,0.0807,False,16.6,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
darcom_78287,darcom,ariana,0.0137,False,43.19,[],"{""model_used"": ""ariana""}",isolation_forest_v2
darcom_40201,darcom,ariana,0.098,False,12.34,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
darcom_66895,darcom,ariana,0.0042,False,47.92,[],"{""model_used"": ""ariana""}",isolation_forest_v2
mubawab_7951202,mubawab,ariana,0.0488,False,27.38,"[""no_images_high_price"", ""description_too_short""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_66f53893725b,century21,ariana,0.0986,False,12.21,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_410a0b71600a,century21,ariana,0.1027,False,11.37,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_8ed31680d972,century21,ariana,0.061,False,22.81,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_c0decbcc04c4,century21,ariana,0.0852,False,15.39,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_b20f401cc684,century21,ariana,-0.0084,True,54.17,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_6b3c84fc87d5,century21,ariana,0.0595,False,23.32,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_7ebcc1aefb02,century21,ariana,-0.0149,True,57.4,"[""price_too_high_for_region""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_ebbf44fa75da,century21,ariana,0.1085,False,10.25,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_ecd48149e43a,century21,ariana,0.0909,False,13.97,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_bac3293f441b,century21,ariana,0.0998,False,11.96,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_4b5c78f2f511,century21,ariana,0.0817,False,16.34,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_c950a51fcde5,century21,ariana,0.066,False,21.1,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_0e64ecba232c,century21,ariana,0.0593,False,23.4,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_1530c85db09d,century21,ariana,0.0435,False,29.52,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_24051fa795f3,century21,ariana,0.0759,False,17.97,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_b3643df3f7b0,century21,ariana,0.1148,False,9.15,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_79562dda3aca,century21,ariana,0.1069,False,10.55,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_d938af6345b7,century21,ariana,0.0903,False,14.11,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_6e5906eef22c,century21,ariana,0.0632,False,22.04,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_4aa9be163c13,century21,ariana,0.0745,False,18.39,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_d56c9a65e2f8,century21,ariana,0.0929,False,13.49,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_ce80a2267e67,century21,ariana,0.059,False,23.51,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_a02b604995b4,century21,ariana,0.0542,False,25.27,"[""extreme_price_per_m2"", ""price_too_high_for_region""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_35ff7788ea39,century21,ariana,0.0129,False,43.6,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_a07191c60838,century21,ariana,0.0996,False,12.0,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_f6db4c744e5d,century21,ariana,0.0717,False,19.24,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_eeb7228fc2bc,century21,ariana,0.0494,False,27.12,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_ed6fd14140be,century21,ariana,0.0992,False,12.08,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_319852d318ad,century21,ariana,0.1051,False,10.9,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_e2a854890153,century21,ariana,0.0476,False,27.83,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_5fc3eaf382f4,century21,ariana,0.0988,False,12.16,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_9df234e5e3f8,century21,ariana,0.0778,False,17.41,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_d15ec4cb4f10,century21,ariana,0.0817,False,16.32,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_fa9375b0749a,century21,ariana,0.12,False,8.32,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_9d3e71647225,century21,ariana,0.0356,False,32.9,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_52e967d9c03b,century21,ariana,0.0686,False,20.21,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_437f42836bb1,century21,ariana,0.1113,False,9.75,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_202cb46368f5,century21,ariana,0.1116,False,9.69,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_d6c48fc8e491,century21,ariana,0.0853,False,15.37,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_f20c4c7342bc,century21,ariana,0.0638,False,21.82,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_ab82ea90c784,century21,ariana,0.0052,False,47.39,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_4d5476cf977d,century21,ariana,0.0126,False,43.71,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_7ae50c871d49,century21,ariana,0.0061,False,46.97,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_796a61586351,century21,ariana,0.0342,False,33.54,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_d7dd31824e1a,century21,ariana,0.0459,False,28.52,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_87de32be35fe,century21,ariana,0.1146,False,9.18,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_5a375f842354,century21,ariana,-0.0167,True,58.27,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_f755abe65a02,century21,ariana,0.0662,False,21.0,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_61962845b5e5,century21,ariana,0.1181,False,8.61,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_a31b48686fd2,century21,ariana,0.0285,False,36.13,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_261a83aea510,century21,ariana,0.0465,False,28.3,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_8f341ed5e892,century21,ariana,-0.107,True,89.46,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_39fc5f9a7f3d,century21,ariana,0.0868,False,14.99,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_d270a2e827e9,century21,ariana,0.0725,False,18.99,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_fb379b24c81d,century21,ariana,0.084,False,15.7,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_992cedccc482,century21,ariana,0.0602,False,23.07,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_5f6930bea10f,century21,ariana,0.0569,False,24.28,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_53e37616a1dc,century21,ariana,0.0188,False,40.69,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_92e6ed659740,century21,ariana,0.102,False,11.51,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_68c028a02771,century21,ariana,0.0731,False,18.8,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_787c22963e1a,century21,ariana,0.0751,False,18.21,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_3e30dfca147e,century21,ariana,0.0711,False,19.44,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_f70dffb8e157,century21,ariana,0.0491,False,27.25,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_9d34722db65a,century21,ariana,0.024,False,38.21,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_3a705557f848,century21,ariana,0.086,False,15.18,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_446a679ce31f,century21,ariana,0.0353,False,33.04,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_bf926b86995c,century21,ariana,0.0042,False,47.92,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_6c697f88f16a,century21,ariana,0.0538,False,25.44,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_86942b73fbcf,century21,ariana,0.0976,False,12.44,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_634063f0598a,century21,ariana,0.0914,False,13.85,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_3d40f647ef38,century21,ariana,0.0513,False,26.39,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_50a847604d7c,century21,ariana,0.1019,False,11.54,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_6fd33c2263ab,century21,ariana,0.0644,False,21.6,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_2b7128069939,century21,ariana,0.1117,False,9.68,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_7a3cb91b277d,century21,ariana,0.1049,False,10.93,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_8c94c982120f,century21,ariana,0.0751,False,18.21,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_7ec361936ec1,century21,ariana,0.1162,False,8.92,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_43de84c63f1a,century21,ariana,0.0079,False,46.07,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_1034d26c3d2b,century21,ariana,0.0623,False,22.35,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_1cc124869d3c,century21,ariana,0.1123,False,9.57,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_6835a1029b1e,century21,ariana,0.0994,False,12.04,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_6d854c28ccad,century21,ariana,0.0776,False,17.48,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_399e190c1aab,century21,ariana,0.08,False,16.81,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_b48f2079acdb,century21,ariana,0.0999,False,11.95,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_29a98f100e00,century21,ariana,0.0179,False,41.13,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_ec133e434570,century21,ariana,0.1118,False,9.65,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_756e82d9bb3b,century21,ariana,0.0273,False,36.66,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_de42e2c2f37f,century21,ariana,0.0602,False,23.08,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_f9dee0ee3ac8,century21,ariana,0.0659,False,21.12,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_348d3180e07b,century21,ariana,0.1214,False,8.11,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_117d78a44d48,century21,ariana,0.105,False,10.91,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_66ed816f387a,century21,ariana,0.035,False,33.16,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_4cf331615c12,century21,ariana,0.0967,False,12.62,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_a1c179145a7d,century21,ariana,0.0662,False,21.0,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_55557437e201,century21,ariana,0.084,False,15.72,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_3f205d16f592,century21,ariana,0.0898,False,14.23,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_57d83ad63794,century21,ariana,0.1148,False,9.15,[],"{""model_used"": ""ariana""}",isolation_forest_v2
